id,date,professor_name_raw,department,course_name,term,comment_text,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,clean_department,clean_comment_text,professor_name,grading_status,attendance_status,clean_tokens_list,simple_label,simple_score,bert_label,bert_score
3349,2024-02-16T08:22:08,امید نیکان,ریاضی,ریاضی۱,مهر ۱۴۰۲,در کل یکی از برترین اساتید علوم پایه از لحاظ سطح سواد و تدریس هستند در کنارش خیلی استاد منظم واخلاق مداری اند و احترام دانشجو رو حفظ میکنند برای ما ۲تا منبع معرفی کردند ولی اونقدر جزوه و نمونه سوالاتی که دست نویس خودشون میفرستادن عالی بود که کفایت میکرد💯,10.0,10.0,10.0,10.0,10.0,10.0,ریاضی,در کل یکی از برترین اساتید علوم پایه از لحاظ سطح سواد و تدریس هستند در کنارش خیلی استاد منظم واخلاق مداری اند و احترام دانشجو رو حفظ میکنند برای ما ۲تا منبع معرفی کردند ولی اونقدر جزوه و نمونه سوالاتی که دست نویس خودشون میفرستادن عالی بود که کفایت میکرد💯,امید نیکان,منصفانه,سخت‌گیر,"['برترین', 'اساتید', 'علوم', 'پایه', 'سطح', 'سواد', 'تدریس', 'کنارش', 'استاد', 'منظم', 'واخلاق', 'مداری', 'احترام', 'دانشجو', 'حفظ', '۲', 'منبع', 'معرفی', 'اونقدر', 'جزوه', 'نمونه', 'سوالاتی', 'دست\u200cنویس', 'خودشون', 'میفرستادن', 'کفایت', 'می\u200cکرد💯']",Neutral,0,Positive,0.9837743043899536
3350,2024-02-16T14:44:15,محمد اخلاقی,مکانیک,مبانی توربین گاز,مهر 1400,هیچ گونه تعادلی در نمره دهی وجود نداره به هیچ وجه توصیه نمیشود این استاد,2.0,3.0,1.0,1.0,4.0,1.0,مکانیک,هیچ گونه تعادلی در نمره دهی وجود نداره به هیچ وجه توصیه نمیشود این استاد,محمد اخلاقی,سخت‌گیر,سخت‌گیر,"['هیچ\u200cگونه', 'تعادلی', 'نمره', 'دهی', 'نداره', 'وجه', 'توصیه', 'استاد']",Neutral,0,Negative,-0.973456084728241
3351,2024-02-16T20:35:52,آیت قره قانی,مکانیک,سیالات محاسباتی,مهر 1401,چیزی اضافه ایی نیست,9.0,9.0,9.0,8.0,9.0,7.0,مکانیک,چیزی اضافه ایی نیست,ایت قره قانی,سخت‌گیر,سخت‌گیر,"['اضافه', 'ایی']",Neutral,0,Negative,-0.6018742322921753
3352,2024-02-18T10:29:35,محمد اخلاقی,مکانیک,مبانی توربین گاز,مهر 1401,نحوه نمره دادنشون  اصلا مشخص نیست و اصلا عادلانه نمره داده نمیشه و انگار تمام زحمات هدر رفته,2.0,7.0,3.0,3.0,8.0,8.0,مکانیک,نحوه نمره دادنشون اصلا مشخص نیست و اصلا عادلانه نمره داده نمیشه و انگار تمام زحمات هدر رفته,محمد اخلاقی,سخت‌گیر,سخت‌گیر,"['نمره', 'دادنشون', 'اصلا', 'اصلا', 'عادلانه', 'نمره', 'نمیشه', 'انگار', 'زحمات', 'هدر', 'رفته']",Neutral,0,Negative,-0.9522944092750549
3353,2024-02-18T10:30:24,امیرحسین احمدخان کردبچه,فیزیک,الکترودینامیک پیشرفته 1,مهر 1402,"2 نمره برای تمرین 11 نمره میانترم که از 110 نمره شد و 8 نمره هم پایانترم بود اما این ترم خودشون تا اواسط آبان کلاس تشکیل دادن و بعدش هم توسط تی ای بود و عملا دو فصل اخر رو از روی فیلمای مجازی استاد روخوانی کردیم و چیزی نفهمیدیم تعداد سوالا کم و بارم زیاد.
سوالایی که تاکید میشه که حتما توی امتحان میادو نخونین اکثرا نمیاد و حواستون باشه که به امید ارفاق نباشید چون برای هر یک کلمه نمره میدن و بعد میان ترم متوجه میشید که اگه حذف میکردید سنگینتر بودید و اصلا فکر این رو نکنین که پایان ترم جبران میکنید و قبول میشید چون اگه دریا رو خشک کنین منطقی تره.",8.0,10.0,7.0,8.0,8.0,9.0,فیزیک,2 نمره برای تمرین 11 نمره میانترم که از 110 نمره شد و 8 نمره هم پایانترم بود اما این ترم خودشون تا اواسط ابان کلاس تشکیل دادن و بعدش هم توسط تی ای بود و عملا دو فصل اخر رو از روی فیلمای مجازی استاد روخوانی کردیم و چیزی نفهمیدیم تعداد سوالا کم و بارم زیاد. سوالایی که تاکید میشه که حتما توی امتحان میادو نخونین اکثرا نمیاد و حواستون باشه که به امید ارفاق نباشید چون برای هر یک کلمه نمره میدن و بعد میان ترم متوجه میشید که اگه حذف میکردید سنگینتر بودید و اصلا فکر این رو نکنین که پایان ترم جبران میکنید و قبول میشید چون اگه دریا رو خشک کنین منطقی تره.,پروفسور امیرحسین احمدخان کردبچه,سخت‌گیر,آزاد,"['۲', 'نمره', 'تمرین', '۱۱', 'نمره', 'میانترم', '۱۱۰', 'نمره', '۸', 'نمره', 'پایانترم', 'ترم', 'خودشون', 'اواسط', 'آبان', 'کلاس', 'تشکیل', 'بعدش', 'توسط', 'تی\u200cای', 'عملا', 'فصل', 'اخر', 'فیلمای', 'مجازی', 'استاد', 'روخوانی', 'کردیم', 'نفهمیدیم', 'سوالا', 'بارم', '.', 'سوالایی', 'تاکید', 'میشه', 'حتما', 'توی', 'امتحان', 'میادو', 'نخونین', 'اکثرا', 'نمیاد', 'حواستون', 'باشه', 'امید', 'ارفاق', 'نباشید', 'کلمه', 'نمره', 'میدن', 'ترم', 'متوجه', 'میشید', 'اگه', 'حذف', 'می\u200cکردید', 'سنگینتر', 'بودید', 'اصلا', 'نکنین', 'پایان', 'ترم', 'جبران', 'می\u200cکنید', 'قبول', 'میشید', 'اگه', 'دریا', 'خشک', 'کنین', 'منطقی', 'تره', '.']",Neutral,0,Negative,-0.5521285533905029
3354,2024-02-18T10:30:30,حمید سیفی,تربیت بدنی,تربیت بدنی,مهر 1402,در طول ترم باید کار ها و تمرینات رو انجام بدی ولی اخر ترم به همه بالای 18 میده,10.0,10.0,10.0,10.0,10.0,10.0,تربیت بدنی,در طول ترم باید کار ها و تمرینات رو انجام بدی ولی اخر ترم به همه بالای 18 میده,حمید سیفی,آسان,سخت‌گیر,"['ترم', 'کار\u200cها', 'تمرینات', 'انجام', 'بدی', 'اخر', 'ترم', 'بالای', '۱۸', 'میده']",Neutral,0,Positive,0.8896080255508423
3355,2024-02-18T10:30:47,مصطفی حسینعلی پور,مکانیک,دینامیک سیالات محاسباتی,مهر 1401,خودشون به شدت استاد خوب و خوش اخلاقی هستن. بسیار باشخصیت و محترم هستند. ولی تی ای درس اقای برزیگر ، به شدت عقده ای هستند و با سخت گیری بی مورد توی تصحیح برگه ها و پروژه ها باعث شدن که نمره همه توی این درس کم بشه .,8.0,10.0,10.0,10.0,10.0,10.0,مکانیک,خودشون به شدت استاد خوب و خوش اخلاقی هستن. بسیار باشخصیت و محترم هستند. ولی تی ای درس اقای برزیگر ، به شدت عقده ای هستند و با سخت گیری بی مورد توی تصحیح برگه ها و پروژه ها باعث شدن که نمره همه توی این درس کم بشه .,سید مصطفی حسینعلی پور,سخت‌گیر,آزاد,"['خودشون', 'شدت', 'استاد', 'خوش', 'اخلاقی', 'هستن', '.', 'باشخصیت', 'محترم', '.', 'تی\u200cای', 'درس', 'اقای', 'برزیگر', '،', 'شدت', 'عقده\u200cای', 'سخت\u200cگیری', 'بی\u200cمورد', 'توی', 'تصحیح', 'برگه\u200cها', 'پروژه\u200cها', 'نمره', 'توی', 'درس', 'بشه', '.']",Positive,1,Neutral,0.0
3356,2024-02-18T10:31:01,روزبه اسد,مهندسی راه آهن,کنترل اتوماتیک,بهمن 1401,"دو سری تمرین داشتن که خیلی ساده بود
چند سری کوییز ساده و سه نمره هم تقریبا دست تی ای بود
یه میان ترم و یه پایان ترم داشت که اگه میخوندی خوب نمره میگرفتی
میانگین نمره هم بالا بود 
بچه های مکانیک ضعیفاشون ۱۷ شدن بقیه ۲۰😄",7.0,7.0,7.0,8.0,10.0,9.0,مهندسی راه اهن,دو سری تمرین داشتن که خیلی ساده بود چند سری کوییز ساده و سه نمره هم تقریبا دست تی ای بود یه میان ترم و یه پایان ترم داشت که اگه میخوندی خوب نمره میگرفتی میانگین نمره هم بالا بود بچه های مکانیک ضعیفاشون ۱۷ شدن بقیه ۲۰😄,روزبه اسد,آسان,آزاد,"['سری', 'تمرین', 'ساده', 'سری', 'کوییز', 'ساده', 'نمره', 'تقریبا', 'دست', 'تی\u200cای', 'یه', 'ترم', 'یه', 'پایان', 'ترم', 'اگه', 'میخوندی', 'نمره', 'می\u200cگرفتی', 'میانگین', 'نمره', 'بچه\u200cهای', 'مکانیک', 'ضعیفاشون', '۱۷', 'بقیه', '۲۰', '😄']",Positive,1,Positive,0.7474400997161865
3357,2024-02-26T19:41:50,حمیدرضا کریمی,مهندسی راه آهن,زمین شناسی و مصالح ساختمانی,مهر۱۴۰۲,به شدت استاد خوبی هستند اگر در کلاس حضور فعال داشته باشید و ارائه و پروژه خود را به موقع تحویل دهید و ارائه کنید تاثیر به شدت مثبتی روی نمره ی شما دارد,10.0,10.0,8.0,10.0,10.0,10.0,مهندسی راه اهن,به شدت استاد خوبی هستند اگر در کلاس حضور فعال داشته باشید و ارائه و پروژه خود را به موقع تحویل دهید و ارائه کنید تاثیر به شدت مثبتی روی نمره ی شما دارد,حمیدرضا کریمی,آسان,سخت‌گیر,"['شدت', 'استاد', 'کلاس', 'حضور', 'فعال', 'داشته_باشید', 'ارائه', 'پروژه', 'موقع', 'تحویل', 'دهید', 'ارائه', 'تاثیر', 'شدت', 'مثبتی', 'نمره\u200cی']",Neutral,0,Positive,0.9858004450798035
3358,2024-02-26T19:42:01,سید مرتضی نقیب,فناوری های نوین,نانوساختارهای پلیمری,مهر ۱۴۰۲,چیزی اضافه ایی نیست,3.0,9.0,4.0,6.0,10.0,8.0,فناوری های نوین,چیزی اضافه ایی نیست,سید مرتضی نقیب,منصفانه,آزاد,"['اضافه', 'ایی']",Neutral,0,Negative,-0.6018742322921753
3359,2024-03-03T15:45:32,سمانه قندهاریون,مکانیک,سیستم های ذخیره انرژی,مهر 1401,بعد از ارائه ی سمینار، پروژه اصلی که امتحان هم داشت، میان ترم و پایان ترم و هوم ورک و کلی بدبختی نمره ۱۴.۵ گرفتم که واقعا خیلی کم بود، یه تی ای داشتن که اسمشون آقای پورفرخ بود که واقعا با سواد و خوش اخلاق بودن که الحق درس رو عملی از ایشون یاد گرفتیم. برگه هارو هم همونجوری که نوشته بودیم نمره داده بود همین TA هه که همون نمره خودمون با انصاف بودولی اخرش استاد نمره کمی میدن توقع نمره بالا نداشته باشین,8.0,9.0,5.0,8.0,8.0,7.0,مکانیک,بعد از ارائه ی سمینار، پروژه اصلی که امتحان هم داشت، میان ترم و پایان ترم و هوم ورک و کلی بدبختی نمره ۱۴.۵ گرفتم که واقعا خیلی کم بود، یه تی ای داشتن که اسمشون اقای پورفرخ بود که واقعا با سواد و خوش اخلاق بودن که الحق درس رو عملی از ایشون یاد گرفتیم. برگه هارو هم همونجوری که نوشته بودیم نمره داده بود همین TA هه که همون نمره خودمون با انصاف بودولی اخرش استاد نمره کمی میدن توقع نمره بالا نداشته باشین,سمانه قندهاریون,سخت‌گیر,سخت‌گیر,"['ارائه\u200cی', 'سمینار', '،', 'پروژه', 'اصلی', 'امتحان', '،', 'ترم', 'پایان', 'ترم', 'هوم', 'ورک', 'بدبختی', 'نمره', '۱۴', '٫', '۵', 'گرفتم', 'واقعا', '،', 'یه', 'تی\u200cای', 'اسمشون', 'پورفرخ', 'واقعا', 'سواد', 'خوش\u200cاخلاق', 'الحق', 'درس', 'عملی', 'ایشون', 'یاد', 'گرفتیم', '.', 'برگه', 'هارو', 'همونجوری', 'نوشته_بودیم', 'نمره', 'داده_بود', 'TA', 'هه', 'همون', 'نمره', 'خودمون', 'انصاف', 'بودولی', 'اخرش', 'استاد', 'نمره', 'میدن', 'توقع', 'نمره', 'نداشته', 'باشین']",Neutral,0,Neutral,0.0
